ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-03,4572.772675582993,1044.3231686254771,3441.271024147251,4572.772675582993,4572.772675582993,-2343.0825921897003,-2343.0825921897003,-2343.0825921897003,11.70411291635121,11.70411291635121,11.70411291635121,-2354.786705106052,-2354.786705106052,-2354.786705106052,0.0,0.0,0.0,2229.6900833932923
2012-01-04,4578.95653014673,1102.9584778755295,3576.2878462881645,4578.95653014673,4578.95653014673,-2241.202358186065,-2241.202358186065,-2241.202358186065,33.13835433027812,33.13835433027812,33.13835433027812,-2274.3407125163435,-2274.3407125163435,-2274.3407125163435,0.0,0.0,0.0,2337.754171960665
2012-01-05,4585.140384710465,1238.3759646092742,3661.514841105697,4585.140384710465,4585.140384710465,-2039.9043627035705,-2039.9043627035705,-2039.9043627035705,148.25616968254457,148.25616968254457,148.25616968254457,-2188.160532386115,-2188.160532386115,-2188.160532386115,0.0,0.0,0.0,2545.236022006894
2012-01-06,4591.3242392742,1420.2908355072714,3819.5013352195892,4591.3242392742,4591.3242392742,-1935.623149964498,-1935.623149964498,-1935.623149964498,162.1810532877437,162.1810532877437,162.1810532877437,-2097.804203252241,-2097.804203252241,-2097.804203252241,0.0,0.0,0.0,2655.701089309702
2012-01-07,4597.508093837935,1380.578683633493,3872.6648278049997,4597.508093837935,4597.508093837935,-1943.335419734332,-1943.335419734332,-1943.335419734332,61.52038644051032,61.52038644051032,61.52038644051032,-2004.8558061748424,-2004.8558061748424,-2004.8558061748424,0.0,0.0,0.0,2654.172674103603
2012-01-08,4603.691948401671,1260.39202281388,3657.2762425228298,4603.691948401671,4603.691948401671,-2176.294411122304,-2176.294411122304,-2176.294411122304,-265.40471985836444,-265.40471985836444,-265.40471985836444,-1910.88969126394,-1910.88969126394,-1910.88969126394,0.0,0.0,0.0,2427.3975372793666
2012-01-09,4609.875802965406,1462.4256916342486,3914.136832453139,4609.875802965406,4609.875802965406,-1968.8312051281803,-1968.8312051281803,-1968.8312051281803,-151.3953567992238,-151.3953567992238,-151.3953567992238,-1817.4358483289566,-1817.4358483289566,-1817.4358483289566,0.0,0.0,0.0,2641.0445978372263
2012-01-10,4616.0596551301,1806.4354672065062,4095.865912204752,4616.0596551301,4616.0596551301,-1714.243161140738,-1714.243161140738,-1714.243161140738,11.704112916803831,11.704112916803831,11.704112916803831,-1725.947274057542,-1725.947274057542,-1725.947274057542,0.0,0.0,0.0,2901.8164939893613
2012-01-11,4622.243507294793,1805.4675326359936,4248.7894414083585,4622.243507294793,4622.243507294793,-1604.631765373829,-1604.631765373829,-1604.631765373829,33.1383543299075,33.1383543299075,33.1383543299075,-1637.7701197037363,-1637.7701197037363,-1637.7701197037363,0.0,0.0,0.0,3017.611741920964
2012-01-12,4628.427359459484,1969.681443856427,4422.542371314214,4628.427359459484,4628.427359459484,-1405.8611450118722,-1405.8611450118722,-1405.8611450118722,148.25616968248528,148.25616968248528,148.25616968248528,-1554.1173146943577,-1554.1173146943577,-1554.1173146943577,0.0,0.0,0.0,3222.566214447612
2012-01-13,4634.6112116241775,1993.7336108594682,4509.689565157992,4634.6112116241775,4634.6112116241775,-1313.8652022369738,-1313.8652022369738,-1313.8652022369738,162.1810532877103,162.1810532877103,162.1810532877103,-1476.0462555246838,-1476.0462555246838,-1476.0462555246838,0.0,0.0,0.0,3320.7460093872037
2012-01-14,4640.795063788869,2101.524811370223,4538.355061527313,4640.795063788869,4640.795063788869,-1342.920642525443,-1342.920642525443,-1342.920642525443,61.52038644033311,61.52038644033311,61.52038644033311,-1404.4410289657762,-1404.4410289657762,-1404.4410289657762,0.0,0.0,0.0,3297.8744212634256
2012-01-15,4646.978915953562,1893.3827936580337,4231.404751038232,4646.978915953562,4646.978915953562,-1605.4042273462028,-1605.4042273462028,-1605.4042273462028,-265.40471985859233,-265.40471985859233,-265.40471985859233,-1339.9995074876106,-1339.9995074876106,-1339.9995074876106,0.0,0.0,0.0,3041.5746886073593
2012-01-16,4653.1627681182545,2011.1727101247052,4513.793379665167,4653.1627681182545,4653.1627681182545,-1434.6208734709944,-1434.6208734709944,-1434.6208734709944,-151.39535679953954,-151.39535679953954,-151.39535679953954,-1283.2255166714551,-1283.2255166714551,-1283.2255166714551,0.0,0.0,0.0,3218.54189464726
2012-01-17,4659.346620282947,2190.54634109398,4628.221780002211,4659.346620282947,4659.346620282947,-1222.72202029653,-1222.72202029653,-1222.72202029653,11.704112916426805,11.704112916426805,11.704112916426805,-1234.4261332129568,-1234.4261332129568,-1234.4261332129568,0.0,0.0,0.0,3436.624599986417
2012-01-18,4665.53047244764,2271.800957195015,4704.194391069945,4665.53047244764,4665.53047244764,-1160.5756775301886,-1160.5756775301886,-1160.5756775301886,33.13835433012774,33.13835433012774,33.13835433012774,-1193.7140318603163,-1193.7140318603163,-1193.7140318603163,0.0,0.0,0.0,3504.954794917451
2012-01-19,4671.714324612332,2480.0177468775296,4953.452804447409,4671.714324612332,4671.714324612332,-1012.7584945395333,-1012.7584945395333,-1012.7584945395333,148.25616968262167,148.25616968262167,148.25616968262167,-1161.014664222155,-1161.014664222155,-1161.014664222155,0.0,0.0,0.0,3658.955830072799
2012-01-20,4677.898176777024,2459.931127862609,4942.93794722471,4677.898176777024,4677.898176777024,-973.8968722490059,-973.8968722490059,-973.8968722490059,162.18105328767695,162.18105328767695,162.18105328767695,-1136.0779255366829,-1136.0779255366829,-1136.0779255366829,0.0,0.0,0.0,3704.001304528018
2012-01-21,4684.082028941717,2427.328162832843,4986.89059348988,4684.082028941717,4684.082028941717,-1056.9734642144422,-1056.9734642144422,-1056.9734642144422,61.52038644120445,61.52038644120445,61.52038644120445,-1118.4938506556466,-1118.4938506556466,-1118.4938506556466,0.0,0.0,0.0,3627.108564727275
2012-01-22,4690.265881106409,1961.5930077288,4559.246416960534,4690.265881106409,4690.265881106409,-1373.1165005970245,-1373.1165005970245,-1373.1165005970245,-265.40471985821557,-265.40471985821557,-265.40471985821557,-1107.7117807388088,-1107.7117807388088,-1107.7117807388088,0.0,0.0,0.0,3317.149380509385
2012-01-23,4696.449733271102,2234.092308353239,4636.695202751094,4696.449733271102,4696.449733271102,-1254.4577168525914,-1254.4577168525914,-1254.4577168525914,-151.39535679918734,-151.39535679918734,-151.39535679918734,-1103.0623600534043,-1103.0623600534043,-1103.0623600534043,0.0,0.0,0.0,3441.9920164185105
2012-01-24,4702.633585435795,2411.5070757899607,4816.0590219419055,4702.633585435795,4702.633585435795,-1092.077546990459,-1092.077546990459,-1092.077546990459,11.704112916577563,11.704112916577563,11.704112916577563,-1103.7816599070368,-1103.7816599070368,-1103.7816599070368,0.0,0.0,0.0,3610.5560384453356
2012-01-25,4708.817437600486,2463.7595984246955,4843.189118976899,4708.817437600486,4708.817437600486,-1075.8983312309094,-1075.8983312309094,-1075.8983312309094,33.138354330348044,33.138354330348044,33.138354330348044,-1109.0366855612574,-1109.0366855612574,-1109.0366855612574,0.0,0.0,0.0,3632.919106369577
2012-01-26,4715.0012897651795,2489.609172852875,4939.895346637914,4715.0012897651795,4715.0012897651795,-969.6953331609145,-969.6953331609145,-969.6953331609145,148.25616968256244,148.25616968256244,148.25616968256244,-1117.9515028434769,-1117.9515028434769,-1117.9515028434769,0.0,0.0,0.0,3745.305956604265
2012-01-27,4721.185141929872,2488.39721857766,4937.232337124538,4721.185141929872,4721.185141929872,-967.4521709866453,-967.4521709866453,-967.4521709866453,162.18105328768755,162.18105328768755,162.18105328768755,-1129.6332242743329,-1129.6332242743329,-1129.6332242743329,0.0,0.0,0.0,3753.7329709432265
2012-01-28,4727.368994094564,2417.9798173783047,4820.4448154614165,4727.368994094564,4727.368994094564,-1081.6767329938036,-1081.6767329938036,-1081.6767329938036,61.52038644102725,61.52038644102725,61.52038644102725,-1143.197119434831,-1143.197119434831,-1143.197119434831,0.0,0.0,0.0,3645.6922611007603
2012-01-29,4733.552846259257,2065.7600241944033,4525.270519981014,4733.552846259257,4733.552846259257,-1423.1948797912737,-1423.1948797912737,-1423.1948797912737,-265.40471985844346,-265.40471985844346,-265.40471985844346,-1157.7901599328302,-1157.7901599328302,-1157.7901599328302,0.0,0.0,0.0,3310.3579664679837
2012-01-30,4739.73669842395,2137.9627222261333,4606.099666368632,4739.73669842395,4739.73669842395,-1324.007730838607,-1324.007730838607,-1324.007730838607,-151.3953567991031,-151.3953567991031,-151.3953567991031,-1172.6123740395037,-1172.6123740395037,-1172.6123740395037,0.0,0.0,0.0,3415.7289675853426
2012-01-31,4745.920550588642,2314.4933590025244,4762.273475360844,4745.920550588642,4745.920550588642,-1175.231354764618,-1175.231354764618,-1175.231354764618,11.704112916728317,11.704112916728317,11.704112916728317,-1186.9354676813462,-1186.9354676813462,-1186.9354676813462,0.0,0.0,0.0,3570.689195824024
2012-02-01,4752.104402753335,2352.9038970183124,4856.924017152935,4752.104402753335,4752.104402753335,-1166.9799099881657,-1166.9799099881657,-1166.9799099881657,33.138354329996744,33.138354329996744,33.138354329996744,-1200.1182643181623,-1200.1182643181623,-1200.1182643181623,0.0,0.0,0.0,3585.1244927651696
2012-02-02,4758.288254964801,2440.801810841146,4950.024237466305,4758.288254964801,4758.288254964801,-1063.3624536235454,-1063.3624536235454,-1063.3624536235454,148.25616968264154,148.25616968264154,148.25616968264154,-1211.618623306187,-1211.618623306187,-1211.618623306187,0.0,0.0,0.0,3694.9258013412555
2012-02-03,4764.472107176268,2557.954642588581,4979.843994067041,4764.472107176268,4764.472107176268,-1058.8205580056563,-1058.8205580056563,-1058.8205580056563,162.1810532877306,162.1810532877306,162.1810532877306,-1221.0016112933868,-1221.0016112933868,-1221.0016112933868,0.0,0.0,0.0,3705.6515491706114
2012-02-04,4770.655959387734,2383.7609057907703,4974.306830905559,4770.655959387734,4770.655959387734,-1166.4234340850387,-1166.4234340850387,-1166.4234340850387,61.520386440792144,61.520386440792144,61.520386440792144,-1227.943820525831,-1227.943820525831,-1227.943820525831,0.0,0.0,0.0,3604.2325253026947
2012-02-05,4776.8398115992,2047.5783315632173,4511.578439101998,4776.8398115992,4776.8398115992,-1497.6385679069183,-1497.6385679069183,-1497.6385679069183,-265.4047198586714,-265.4047198586714,-265.4047198586714,-1232.233848048247,-1232.233848048247,-1232.233848048247,0.0,0.0,0.0,3279.2012436922823
2012-02-06,4783.023663810667,2160.571407830095,4687.305321078123,4783.023663810667,4783.023663810667,-1385.164423887531,-1385.164423887531,-1385.164423887531,-151.39535679875098,-151.39535679875098,-151.39535679875098,-1233.76906708878,-1233.76906708878,-1233.76906708878,0.0,0.0,0.0,3397.859239923136
2012-02-07,4789.207516022133,2466.460361267292,4732.729559999519,4789.207516022133,4789.207516022133,-1220.8448200596115,-1220.8448200596115,-1220.8448200596115,11.704112916427253,11.704112916427253,11.704112916427253,-1232.548932976039,-1232.548932976039,-1232.548932976039,0.0,0.0,0.0,3568.3626959625217
2012-02-08,4795.3913682336,2430.4010270481826,4819.259369873751,4795.3913682336,4795.3913682336,-1195.5268131804096,-1195.5268131804096,-1195.5268131804096,33.13835433021703,33.13835433021703,33.13835433021703,-1228.6651675106266,-1228.6651675106266,-1228.6651675106266,0.0,0.0,0.0,3599.86455505319
2012-02-09,4801.5752204450655,2539.5373874461475,4955.275418580535,4801.5752204450655,4801.5752204450655,-1074.0330852247412,-1074.0330852247412,-1074.0330852247412,148.25616968258228,148.25616968258228,148.25616968258228,-1222.2892549073233,-1222.2892549073233,-1222.2892549073233,0.0,0.0,0.0,3727.5421352203243
2012-02-10,4807.759072656533,2576.004102917982,5041.1360620713995,4807.759072656533,4807.759072656533,-1051.4767034356523,-1051.4767034356523,-1051.4767034356523,162.18105328769724,162.18105328769724,162.18105328769724,-1213.6577567233494,-1213.6577567233494,-1213.6577567233494,0.0,0.0,0.0,3756.282369220881
2012-02-11,4813.942924867998,2401.6753572979783,4949.960512253301,4813.942924867998,4813.942924867998,-1141.5356241228342,-1141.5356241228342,-1141.5356241228342,61.52038644061492,61.52038644061492,61.52038644061492,-1203.056010563449,-1203.056010563449,-1203.056010563449,0.0,0.0,0.0,3672.407300745164
2012-02-12,4820.126777079465,2137.7409456849123,4532.763059211744,4820.126777079465,4820.126777079465,-1456.2055361491637,-1456.2055361491637,-1456.2055361491637,-265.40471985829464,-265.40471985829464,-265.40471985829464,-1190.8008162908689,-1190.8008162908689,-1190.8008162908689,0.0,0.0,0.0,3363.921240930301
2012-02-13,4826.3106292909315,2277.4048634879864,4749.1585357620925,4826.3106292909315,4826.3106292909315,-1328.6180898447187,-1328.6180898447187,-1328.6180898447187,-151.3953567993345,-151.3953567993345,-151.3953567993345,-1177.2227330453843,-1177.2227330453843,-1177.2227330453843,0.0,0.0,0.0,3497.692539446213
2012-02-14,4832.494481502397,2440.19641054131,4919.055576445129,4832.494481502397,4832.494481502397,-1150.944497296556,-1150.944497296556,-1150.944497296556,11.704112916578007,11.704112916578007,11.704112916578007,-1162.6486102131341,-1162.6486102131341,-1162.6486102131341,0.0,0.0,0.0,3681.5499842058416
2012-02-15,4838.678333713864,2396.693717236163,4776.16576800695,4838.678333713864,4838.678333713864,-1114.2466015426564,-1114.2466015426564,-1114.2466015426564,33.13835433016123,33.13835433016123,33.13835433016123,-1147.3849558728175,-1147.3849558728175,-1147.3849558728175,0.0,0.0,0.0,3724.431732171208
2012-02-16,4844.86218592533,2520.551415906917,5125.970111868934,4844.86218592533,4844.86218592533,-983.4465382850767,-983.4465382850767,-983.4465382850767,148.256169682523,148.256169682523,148.256169682523,-1131.7027079675997,-1131.7027079675997,-1131.7027079675997,0.0,0.0,0.0,3861.415647640253
2012-02-17,4851.0460381367975,2690.571388645677,5053.357906847266,4851.0460381367975,4851.0460381367975,-953.6428646385713,-953.6428646385713,-953.6428646385713,162.1810532877403,162.1810532877403,162.1810532877403,-1115.8239179263117,-1115.8239179263117,-1115.8239179263117,0.0,0.0,0.0,3897.4031734982264
2012-02-18,4857.229890348263,2731.3844199094115,5144.387187942558,4857.229890348263,4857.229890348263,-1038.3903991208192,-1038.3903991208192,-1038.3903991208192,61.52038644099095,61.52038644099095,61.52038644099095,-1099.9107855618101,-1099.9107855618101,-1099.9107855618101,0.0,0.0,0.0,3818.8394912274443
2012-02-19,4863.413742559729,2276.367084474185,4795.47878659531,4863.413742559729,4863.413742559729,-1349.4621200065665,-1349.4621200065665,-1349.4621200065665,-265.4047198585225,-265.4047198585225,-265.4047198585225,-1084.057400148044,-1084.057400148044,-1084.057400148044,0.0,0.0,0.0,3513.9516225531625
2012-02-20,4869.597594771196,2483.6442466702783,4892.108440324013,4869.597594771196,4869.597594771196,-1219.6798051391083,-1219.6798051391083,-1219.6798051391083,-151.39535679898236,-151.39535679898236,-151.39535679898236,-1068.2844483401261,-1068.2844483401261,-1068.2844483401261,0.0,0.0,0.0,3649.9177896320875
2012-02-21,4875.781446982662,2602.795638133015,5042.349630743384,4875.781446982662,4875.781446982662,-1040.8329351352352,-1040.8329351352352,-1040.8329351352352,11.704112916728768,11.704112916728768,11.704112916728768,-1052.537048051964,-1052.537048051964,-1052.537048051964,0.0,0.0,0.0,3834.9485118474267
2012-02-22,4881.965299194128,2647.2786316435127,5202.904513280668,4881.965299194128,4881.965299194128,-1003.5474074142718,-1003.5474074142718,-1003.5474074142718,33.13835433038149,33.13835433038149,33.13835433038149,-1036.6857617446533,-1036.6857617446533,-1036.6857617446533,0.0,0.0,0.0,3878.4178917798567
2012-02-23,4888.149151405594,2718.455805572825,5356.134452392483,4888.149151405594,4888.149151405594,-872.2745664309201,-872.2745664309201,-872.2745664309201,148.2561696826021,148.2561696826021,148.2561696826021,-1020.5307361135222,-1020.5307361135222,-1020.5307361135222,0.0,0.0,0.0,4015.8745849746742
2012-02-24,4894.333003617062,2792.8582075433933,5318.9053776472765,4894.333003617062,4894.333003617062,-841.6277578950995,-841.6277578950995,-841.6277578950995,162.18105328764202,162.18105328764202,162.18105328764202,-1003.8088111827415,-1003.8088111827415,-1003.8088111827415,0.0,0.0,0.0,4052.7052457219625
2012-02-25,4900.516855828528,2765.111170772838,5191.934624717198,4900.516855828528,4900.516855828528,-924.6829571035587,-924.6829571035587,-924.6829571035587,61.52038644075584,61.52038644075584,61.52038644075584,-986.2033435443146,-986.2033435443146,-986.2033435443146,0.0,0.0,0.0,3975.833898724969
2012-02-26,4906.700707904148,2553.5111688058278,4914.649234320666,4906.700707904148,4906.700707904148,-1232.7611187608688,-1232.7611187608688,-1232.7611187608688,-265.40471985856965,-265.40471985856965,-265.40471985856965,-967.3563989022991,-967.3563989022991,-967.3563989022991,0.0,0.0,0.0,3673.9395891432787
2012-02-27,4912.884559979769,2575.963166734733,5079.982086574863,4912.884559979769,4912.884559979769,-1098.278247747185,-1098.278247747185,-1098.278247747185,-151.39535679863025,-151.39535679863025,-151.39535679863025,-946.8828909485549,-946.8828909485549,-946.8828909485549,0.0,0.0,0.0,3814.6063122325836
2012-02-28,4919.068412055391,2774.311516213564,5199.069396746455,4919.068412055391,4919.068412055391,-912.6820663291859,-912.6820663291859,-912.6820663291859,11.70411291635174,11.70411291635174,11.70411291635174,-924.3861792455376,-924.3861792455376,-924.3861792455376,0.0,0.0,0.0,4006.3863457262046
2012-02-29,4925.252264131011,2892.4419761063605,5305.41385378617,4925.252264131011,4925.252264131011,-866.3362358384945,-866.3362358384945,-866.3362358384945,33.13835433030632,33.13835433030632,33.13835433030632,-899.4745901688009,-899.4745901688009,-899.4745901688009,0.0,0.0,0.0,4058.916028292516
2012-03-01,4931.4361162066325,3044.962263554034,5462.432662727707,4931.4361162066325,4931.4361162066325,-723.5221238145817,-723.5221238145817,-723.5221238145817,148.25616968254286,148.25616968254286,148.25616968254286,-871.7782934971247,-871.7782934971247,-871.7782934971247,0.0,0.0,0.0,4207.913992392051
2012-03-02,4937.619968282253,3049.4355362857523,5431.847984287819,4937.619968282253,4937.619968282253,-678.784900549479,-678.784900549479,-678.784900549479,162.1810532876851,162.1810532876851,162.1810532876851,-840.9659538371641,-840.9659538371641,-840.9659538371641,0.0,0.0,0.0,4258.8350677327735
2012-03-03,4943.803820357874,2985.48591799549,5425.320217444375,4943.803820357874,4943.803820357874,-745.2401946621934,-745.2401946621934,-745.2401946621934,61.52038644052072,61.52038644052072,61.52038644052072,-806.7605811027142,-806.7605811027142,-806.7605811027142,0.0,0.0,0.0,4198.563625695681
2012-03-04,4949.987672433495,2789.9122880174423,5103.3814270067915,4949.987672433495,4949.987672433495,-1034.3587473627535,-1034.3587473627535,-1034.3587473627535,-265.40471985879753,-265.40471985879753,-265.40471985879753,-768.9540275039561,-768.9540275039561,-768.9540275039561,0.0,0.0,0.0,3915.628925070742
2012-03-05,4956.171524509115,2880.91703658701,5301.387271537757,4956.171524509115,4956.171524509115,-878.8149760012052,-878.8149760012052,-878.8149760012052,-151.3953567992138,-151.3953567992138,-151.3953567992138,-727.4196192019915,-727.4196192019915,-727.4196192019915,0.0,0.0,0.0,4077.3565485079102
2012-03-06,4962.355376584738,3011.9024930151845,5585.461435559858,4962.355376584738,4962.355376584738,-670.4183547186518,-670.4183547186518,-670.4183547186518,11.70411291680436,11.70411291680436,11.70411291680436,-682.1224676354562,-682.1224676354562,-682.1224676354562,0.0,0.0,0.0,4291.937021866086
2012-03-07,4968.539228660358,3038.359938242498,5574.329379455472,4968.539228660358,4968.539228660358,-599.9887224352973,-599.9887224352973,-599.9887224352973,33.13835433025047,33.13835433025047,33.13835433025047,-633.1270767655478,-633.1270767655478,-633.1270767655478,0.0,0.0,0.0,4368.550506225061
2012-03-08,4974.723080735979,3253.93070338921,5782.38988604932,4974.723080735979,4974.723080735979,-432.3457762127719,-432.3457762127719,-432.3457762127719,148.25616968267923,148.25616968267923,148.25616968267923,-580.6019458954512,-580.6019458954512,-580.6019458954512,0.0,0.0,0.0,4542.377304523207
2012-03-09,4980.9069328116,3475.536235393486,5856.129584529895,4980.9069328116,4980.9069328116,-362.6399074334062,-362.6399074334062,-362.6399074334062,162.1810532876517,162.1810532876517,162.1810532876517,-524.8209607210579,-524.8209607210579,-524.8209607210579,0.0,0.0,0.0,4618.267025378194
2012-03-10,4987.090784887221,3404.9592720093483,5838.196278482378,4987.090784887221,4987.090784887221,-404.64107857182677,-404.64107857182677,-404.64107857182677,61.52038644095466,61.52038644095466,61.52038644095466,-466.1614650127814,-466.1614650127814,-466.1614650127814,0.0,0.0,0.0,4582.449706315394
2012-03-11,4993.274636962842,3089.2751265353563,5540.085523621201,4993.274636962842,4993.274636962842,-670.5037285999125,-670.5037285999125,-670.5037285999125,-265.4047198586016,-265.4047198586016,-265.4047198586016,-405.09900874131097,-405.09900874131097,-405.09900874131097,0.0,0.0,0.0,4322.77090836293
2012-03-12,4999.458489038464,3273.3267926626227,5694.227422441704,4999.458489038464,4999.458489038464,-493.5942291841086,-493.5942291841086,-493.5942291841086,-151.39535679926166,-151.39535679926166,-151.39535679926166,-342.19887238484694,-342.19887238484694,-342.19887238484694,0.0,0.0,0.0,4505.864259854356
2012-03-13,5005.642341114084,3579.368418090769,6072.618726958106,5005.642341114084,5005.642341114084,-266.4004555046459,-266.4004555046459,-266.4004555046459,11.704112916653258,11.704112916653258,11.704112916653258,-278.1045684212992,-278.1045684212992,-278.1045684212992,0.0,0.0,0.0,4739.241885609438
2012-03-14,5011.826193189705,3626.1648633615773,5985.711121971074,5011.826193189705,5011.826193189705,-180.3852621871358,-180.3852621871358,-180.3852621871358,33.13835433019468,33.13835433019468,33.13835433019468,-213.52361651733048,-213.52361651733048,-213.52361651733048,0.0,0.0,0.0,4831.440931002569
2012-03-15,5018.010045265326,3712.777189763637,6270.322027428936,5018.010045265326,5018.010045265326,-0.9548060877199694,-0.9548060877199694,-0.9548060877199694,148.25616968261994,148.25616968261994,148.25616968261994,-149.21097577033993,-149.21097577033993,-149.21097577033993,0.0,0.0,0.0,5017.055239177606
2012-03-16,5024.193897340947,3896.537304967179,6375.719218869623,5024.193897340947,5024.193897340947,76.2304603867284,76.2304603867284,76.2304603867284,162.18105328773876,162.18105328773876,162.18105328773876,-85.95059290101037,-85.95059290101037,-85.95059290101037,0.0,0.0,0.0,5100.424357727676
2012-03-17,5030.377749416569,3698.2801351759153,6195.487705915403,5030.377749416569,5030.377749416569,36.984799228928814,36.984799228928814,36.984799228928814,61.52038644066162,61.52038644066162,61.52038644066162,-24.535587211732807,-24.535587211732807,-24.535587211732807,0.0,0.0,0.0,5067.362548645498
2012-03-18,5036.561601492189,3624.072782486732,5998.391794421915,5036.561601492189,5036.561601492189,-231.15235941524926,-231.15235941524926,-231.15235941524926,-265.4047198586487,-265.4047198586487,-265.4047198586487,34.25236044339949,34.25236044339949,34.25236044339949,0.0,0.0,0.0,4805.409242076939
2012-03-19,5042.745453567812,3822.1812987282083,6134.589649036134,5042.745453567812,5042.745453567812,-61.7315388559342,-61.7315388559342,-61.7315388559342,-151.39535679944524,-151.39535679944524,-151.39535679944524,89.66381794351103,89.66381794351103,89.66381794351103,0.0,0.0,0.0,4981.013914711877
2012-03-20,5048.570676986479,4015.868653952225,6422.128532878487,5048.570676986479,5048.570676986479,152.70611595251648,152.70611595251648,152.70611595251648,11.704112916804013,11.704112916804013,11.704112916804013,141.00200303571245,141.00200303571245,141.00200303571245,0.0,0.0,0.0,5201.276792938996
2012-03-21,5054.395900405146,4073.394240829646,6469.369189870141,5054.395900405146,5054.395900405146,220.78052780252872,220.78052780252872,220.78052780252872,33.13835433039556,33.13835433039556,33.13835433039556,187.64217347213315,187.64217347213315,187.64217347213315,0.0,0.0,0.0,5275.176428207675
2012-03-22,5060.221123823814,4268.775693214849,6604.78812767302,5060.221123823814,5060.221123823814,377.30559857699416,377.30559857699416,377.30559857699416,148.25616968244617,148.25616968244617,148.25616968244617,229.04942889454793,229.04942889454793,229.04942889454793,0.0,0.0,0.0,5437.5267224008085
2012-03-23,5066.046347242481,4296.866164934748,6636.821116962699,5066.046347242481,5066.046347242481,426.97544242609354,426.97544242609354,426.97544242609354,162.1810532877818,162.1810532877818,162.1810532877818,264.7943891383117,264.7943891383117,264.7943891383117,0.0,0.0,0.0,5493.0217896685745
2012-03-24,5071.871570661148,4283.506375719351,6639.661862350455,5071.871570661148,5071.871570661148,356.08665809843524,356.08665809843524,356.08665809843524,61.52038644048444,61.52038644048444,61.52038644048444,294.5662716579508,294.5662716579508,294.5662716579508,0.0,0.0,0.0,5427.958228759584
2012-03-25,5077.696794079817,3897.202520348904,6423.980763883957,5077.696794079817,5077.696794079817,52.77824334938544,52.77824334938544,52.77824334938544,-265.40471985869584,-265.40471985869584,-265.40471985869584,318.1829632080813,318.1829632080813,318.1829632080813,0.0,0.0,0.0,5130.4750374292025
2012-03-26,5083.522017498484,4078.839819751598,6377.549102476993,5083.522017498484,5083.522017498484,184.202408796629,184.202408796629,184.202408796629,-151.3953567994931,-151.3953567994931,-151.3953567994931,335.5977655961221,335.5977655961221,335.5977655961221,0.0,0.0,0.0,5267.7244262951135
2012-03-27,5089.347240917152,4218.442190789454,6609.627896136677,5089.347240917152,5089.347240917152,358.60670268706394,358.60670268706394,358.60670268706394,11.704112916426991,11.704112916426991,11.704112916426991,346.90258977063695,346.90258977063695,346.90258977063695,0.0,0.0,0.0,5447.953943604216
2012-03-28,5095.17246433582,4169.642303152714,6723.974797492622,5095.17246433582,5095.17246433582,385.4658282469954,385.4658282469954,385.4658282469954,33.13835433006366,33.13835433006366,33.13835433006366,352.3274739169317,352.3274739169317,352.3274739169317,0.0,0.0,0.0,5480.638292582816
2012-03-29,5100.997687754487,4323.609932110641,6855.701166829113,5100.997687754487,5100.997687754487,500.4925763016412,500.4925763016412,500.4925763016412,148.25616968258254,148.25616968258254,148.25616968258254,352.23640661905864,352.23640661905864,352.23640661905864,0.0,0.0,0.0,5601.490264056128
2012-03-30,5106.822911173154,4468.696131489099,6879.118083718483,5106.822911173154,5106.822911173154,509.3005956676364,509.3005956676364,509.3005956676364,162.18105328767206,162.18105328767206,162.18105328767206,347.11954237996446,347.11954237996446,347.11954237996446,0.0,0.0,0.0,5616.1235068407905
2012-03-31,5112.648134591823,4264.875842220752,6799.438248584478,5112.648134591823,5112.648134591823,399.1023872043039,399.1023872043039,399.1023872043039,61.5203864402493,61.5203864402493,61.5203864402493,337.5820007640546,337.5820007640546,337.5820007640546,0.0,0.0,0.0,5511.750521796127
2012-04-01,5118.473358010489,3992.17440493256,6406.5599488719145,5118.473358010489,5118.473358010489,58.92481918365785,58.92481918365785,58.92481918365785,-265.40471985868066,-265.40471985868066,-265.40471985868066,324.3295390423385,324.3295390423385,324.3295390423385,0.0,0.0,0.0,5177.398177194147
2012-04-02,5124.298581429157,4077.539459939821,6512.960847281321,5124.298581429157,5124.298581429157,156.75612179806828,156.75612179806828,156.75612179806828,-151.3953567994088,-151.3953567994088,-151.3953567994088,308.1514785974771,308.1514785974771,308.1514785974771,0.0,0.0,0.0,5281.054703227225
2012-04-03,5130.123804847825,4198.881002023238,6698.659614027556,5130.123804847825,5130.123804847825,301.6054577336597,301.6054577336597,301.6054577336597,11.70411291627587,11.70411291627587,11.70411291627587,289.9013448173839,289.9013448173839,289.9013448173839,0.0,0.0,0.0,5431.729262581485
2012-04-04,5135.949028266493,4152.157566516259,6645.029479803032,5135.949028266493,5135.949028266493,303.6141007666978,303.6141007666978,303.6141007666978,33.138354330283946,33.138354330283946,33.138354330283946,270.4757464364139,270.4757464364139,270.4757464364139,0.0,0.0,0.0,5439.56312903319
