ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holiday,holiday_lower,holiday_upper,hum,hum_lower,hum_upper,temp,temp_lower,temp_upper,weekly,weekly_lower,weekly_upper,windspeed,windspeed_lower,windspeed_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-29,4289.741185412321,1868.9039249273987,3877.565177274972,4289.741185412321,4289.741185412321,-1398.422969045702,-1398.422969045702,-1398.422969045702,-1103.023674550506,-1103.023674550506,-1103.023674550506,12.926871769709454,12.926871769709454,12.926871769709454,-656.4912845604924,-656.4912845604924,-656.4912845604924,-199.5402510076466,-199.5402510076466,-199.5402510076466,21.848000985898132,21.848000985898132,21.848000985898132,-259.91901075207636,-259.91901075207636,-259.91901075207636,-317.24729548109406,-317.24729548109406,-317.24729548109406,0.0,0.0,0.0,2891.318216366619
2011-11-30,4295.536910041929,1729.7909544698653,3825.017769052877,4295.536910041929,4295.536910041929,-1429.2619462429936,-1429.2619462429936,-1429.2619462429936,-1172.8921914519326,-1172.8921914519326,-1172.8921914519326,12.926871769709454,12.926871769709454,12.926871769709454,48.957616089216046,48.957616089216046,48.957616089216046,-924.2624122303375,-924.2624122303375,-924.2624122303375,21.545559100945738,21.545559100945738,21.545559100945738,-310.51426708052065,-310.51426708052065,-310.51426708052065,-277.9153138920068,-277.9153138920068,-277.9153138920068,0.0,0.0,0.0,2866.2749637989355
2011-12-01,4301.332634671538,2308.1303438841364,4395.754689817586,4301.332634671538,4301.332634671538,-955.269963832005,-955.269963832005,-955.269963832005,-755.5029250505921,-755.5029250505921,-755.5029250505921,12.926871769709454,12.926871769709454,12.926871769709454,336.8132019865112,336.8132019865112,336.8132019865112,-992.2051148449649,-992.2051148449649,-992.2051148449649,43.048777318381305,43.048777318381305,43.048777318381305,-113.03788396184795,-113.03788396184795,-113.03788396184795,-242.81581609979415,-242.81581609979415,-242.81581609979415,0.0,0.0,0.0,3346.0626708395325
2011-12-02,4307.128359301147,2600.0498364733076,4664.447934524146,4307.128359301147,4307.128359301147,-729.0923623474046,-729.0923623474046,-729.0923623474046,-612.4993288540926,-612.4993288540926,-612.4993288540926,12.926871769709454,12.926871769709454,12.926871769709454,8.414575821991567,8.414575821991567,8.414575821991567,-983.1460878296814,-983.1460878296814,-983.1460878296814,96.93370868587287,96.93370868587287,96.93370868587287,349.30531138388767,349.30531138388767,349.30531138388767,-213.52674217918465,-213.52674217918465,-213.52674217918465,0.0,0.0,0.0,3578.035996953742
2011-12-03,4312.924083930755,2576.5868865833904,4540.979959716867,4312.924083930755,4312.924083930755,-714.7370322753961,-714.7370322753961,-714.7370322753961,-632.8886031713486,-632.8886031713486,-632.8886031713486,12.926871769709454,12.926871769709454,12.926871769709454,50.30905076479041,50.30905076479041,50.30905076479041,-1064.6773309672342,-1064.6773309672342,-1064.6773309672342,109.65119911576487,109.65119911576487,109.65119911576487,368.55280526138574,368.55280526138574,368.55280526138574,-191.4996282198123,-191.4996282198123,-191.4996282198123,0.0,0.0,0.0,3598.187051655359
2011-12-04,4318.719808560364,1940.5324198258634,3982.711215082305,4318.719808560364,4318.719808560364,-1347.543527352515,-1347.543527352515,-1347.543527352515,-943.3906317485258,-943.3906317485258,-943.3906317485258,12.926871769709454,12.926871769709454,12.926871769709454,-478.1019073847039,-478.1019073847039,-478.1019073847039,-892.5558176768445,-892.5558176768445,-892.5558176768445,-226.13380646318845,-226.13380646318845,-226.13380646318845,414.34022154331325,414.34022154331325,414.34022154331325,-178.01908914080067,-178.01908914080067,-178.01908914080067,0.0,0.0,0.0,2971.176281207849
2011-12-05,4324.515533189972,2446.7328732570695,4316.492397105655,4324.515533189972,4324.515533189972,-967.5108835646043,-967.5108835646043,-967.5108835646043,-726.4513360685886,-726.4513360685886,-726.4513360685886,12.926871769709454,12.926871769709454,12.926871769709454,-644.3283724803249,-644.3283724803249,-644.3283724803249,-593.6079261724849,-593.6079261724849,-593.6079261724849,-66.89343874436288,-66.89343874436288,-66.89343874436288,498.55809081451196,498.55809081451196,498.55809081451196,-174.16610875165284,-174.16610875165284,-174.16610875165284,0.0,0.0,0.0,3357.004649625368
2011-12-06,4330.3112578195805,1736.2445382334877,3817.5822578675943,4330.3112578195805,4330.3112578195805,-1525.7026768180954,-1525.7026768180954,-1525.7026768180954,-1366.7645306087315,-1366.7645306087315,-1366.7645306087315,12.926871769709454,12.926871769709454,12.926871769709454,-1041.650167099126,-1041.650167099126,-1041.650167099126,-176.8926834694376,-176.8926834694376,-176.8926834694376,21.848000986422697,21.848000986422697,21.848000986422697,-161.1485518098775,-161.1485518098775,-161.1485518098775,-180.78614719578644,-180.78614719578644,-180.78614719578644,0.0,0.0,0.0,2804.608581001485
2011-12-07,4336.10698244919,1260.2836495416946,3340.5678237412026,4336.10698244919,4336.10698244919,-2026.6828317298796,-2026.6828317298796,-2026.6828317298796,-1849.765435687725,-1849.765435687725,-1849.765435687725,12.926871769709454,12.926871769709454,12.926871769709454,-1109.2219008778336,-1109.2219008778336,-1109.2219008778336,-462.25203445087215,-462.25203445087215,-462.25203445087215,21.545559100789706,21.545559100789706,21.545559100789706,-291.21837212872873,-291.21837212872873,-291.21837212872873,-198.46295514294437,-198.46295514294437,-198.46295514294437,0.0,0.0,0.0,2309.42415071931
2011-12-08,4341.902707078798,1969.5673512614812,3954.96342392518,4341.902707078798,4341.902707078798,-1450.4010648388908,-1450.4010648388908,-1450.4010648388908,-1265.9510036056142,-1265.9510036056142,-1265.9510036056142,12.926871769709454,12.926871769709454,12.926871769709454,157.0723901351487,157.0723901351487,157.0723901351487,-1245.8578712729068,-1245.8578712729068,-1245.8578712729068,43.048777318738416,43.048777318738416,43.048777318738416,-190.09239423756534,-190.09239423756534,-190.09239423756534,-227.4988385520153,-227.4988385520153,-227.4988385520153,0.0,0.0,0.0,2891.501642239907
2011-12-09,4347.698431708407,2284.5471475492113,4302.525488026061,4347.698431708407,4347.698431708407,-1067.4922250374252,-1067.4922250374252,-1067.4922250374252,-896.523982358579,-896.523982358579,-896.523982358579,12.926871769709454,12.926871769709454,12.926871769709454,-218.62644967446613,-218.62644967446613,-218.62644967446613,-1109.9724660436523,-1109.9724660436523,-1109.9724660436523,96.93370868600665,96.93370868600665,96.93370868600665,419.14806158983,419.14806158983,419.14806158983,-267.9019513648531,-267.9019513648531,-267.9019513648531,0.0,0.0,0.0,3280.206206670982
2011-12-10,4353.494156338015,2212.82197506994,4135.735373618585,4353.494156338015,4353.494156338015,-1164.2311452883123,-1164.2311452883123,-1164.2311452883123,-954.5013338329466,-954.5013338329466,-954.5013338329466,12.926871769709454,12.926871769709454,12.926871769709454,392.2220236850515,392.2220236850515,392.2220236850515,-1196.0332226888468,-1196.0332226888468,-1196.0332226888468,109.6511991159744,109.6511991159744,109.6511991159744,-163.61700659886083,-163.61700659886083,-163.61700659886083,-319.38101057134025,-319.38101057134025,-319.38101057134025,0.0,0.0,0.0,3189.263011049703
2011-12-11,4359.289880967624,2276.3040161693943,4195.954918598913,4359.289880967624,4359.289880967624,-1154.2448372349982,-1154.2448372349982,-1154.2448372349982,-546.7633971306926,-546.7633971306926,-546.7633971306926,12.926871769709454,12.926871769709454,12.926871769709454,448.9822800591659,448.9822800591659,448.9822800591659,-1490.4516006855652,-1490.4516006855652,-1490.4516006855652,-226.13380646325797,-226.13380646325797,-226.13380646325797,481.77905172599725,481.77905172599725,481.77905172599725,-381.3476336410475,-381.3476336410475,-381.3476336410475,0.0,0.0,0.0,3205.0450437326263
2011-12-12,4365.085605597233,1744.8230319740157,3835.584659302644,4365.085605597233,4365.085605597233,-1546.0147999650712,-1546.0147999650712,-1546.0147999650712,-1026.1950636273993,-1026.1950636273993,-1026.1950636273993,12.926871769709454,12.926871769709454,12.926871769709454,-137.5403691400172,-137.5403691400172,-137.5403691400172,-1395.331817025087,-1395.331817025087,-1395.331817025087,-66.89343874402633,-66.89343874402633,-66.89343874402633,493.75025076799534,493.75025076799534,493.75025076799534,-452.9262975936455,-452.9262975936455,-452.9262975936455,0.0,0.0,0.0,2819.0708056321614
2011-12-13,4370.881330226841,2063.70981179426,4021.014578921646,4370.881330226841,4370.881330226841,-1333.6140633586697,-1333.6140633586697,-1333.6140633586697,-822.4903469051077,-822.4903469051077,-822.4903469051077,12.926871769709454,12.926871769709454,12.926871769709454,124.63795792136898,124.63795792136898,124.63795792136898,-1155.2676011200701,-1155.2676011200701,-1155.2676011200701,21.84800098618023,21.84800098618023,21.84800098618023,195.21242452388412,195.21242452388412,195.21242452388412,-532.9717174397426,-532.9717174397426,-532.9717174397426,0.0,0.0,0.0,3037.267266868171
2011-12-14,4376.67705485645,2230.288306551899,4209.216413421318,4376.67705485645,4376.67705485645,-1161.816629173729,-1161.816629173729,-1161.816629173729,-563.2689434407697,-563.2689434407697,-563.2689434407697,12.926871769709454,12.926871769709454,12.926871769709454,-114.56597965525623,-114.56597965525623,-114.56597965525623,-965.028033799114,-965.028033799114,-965.028033799114,21.545559100633703,21.545559100633703,21.545559100633703,503.39819824389116,503.39819824389116,503.39819824389116,-620.093244833593,-620.093244833593,-620.093244833593,0.0,0.0,0.0,3214.860425682721
2011-12-15,4382.472779486058,2030.711307290139,3995.6063094704386,4382.472779486058,4382.472779486058,-1368.079767252407,-1368.079767252407,-1368.079767252407,-698.4428436459615,-698.4428436459615,-698.4428436459615,12.926871769709454,12.926871769709454,12.926871769709454,-18.614117689491415,-18.614117689491415,-18.614117689491415,-394.3093318362445,-394.3093318362445,-394.3093318362445,43.04877731830061,43.04877731830061,43.04877731830061,-298.4462658899351,-298.4462658899351,-298.4462658899351,-712.685700924746,-712.685700924746,-712.685700924746,0.0,0.0,0.0,3014.3930122336515
2011-12-16,4388.268504115667,2182.6531182706794,4182.6458058430135,4388.268504115667,4388.268504115667,-1205.9351846508184,-1205.9351846508184,-1205.9351846508184,-493.9030076774166,-493.9030076774166,-493.9030076774166,12.926871769709454,12.926871769709454,12.926871769709454,415.19641316981216,415.19641316981216,415.19641316981216,-652.4916017718284,-652.4916017718284,-652.4916017718284,96.93370868599054,96.93370868599054,96.93370868599054,-269.53469084510976,-269.53469084510976,-269.53469084510976,-808.9658856593924,-808.9658856593924,-808.9658856593924,0.0,0.0,0.0,3182.333319464849
2011-12-17,4394.064228745276,1315.4649927736698,3321.5631146728515,4394.064228745276,4394.064228745276,-2053.949018656304,-2053.949018656304,-2053.949018656304,-1256.5863639057025,-1256.5863639057025,-1256.5863639057025,12.926871769709454,12.926871769709454,12.926871769709454,219.23838521155946,219.23838521155946,219.23838521155946,-1286.6234928416832,-1286.6234928416832,-1286.6234928416832,109.65119911594319,109.65119911594319,109.65119911594319,-202.12812804528832,-202.12812804528832,-202.12812804528832,-907.0138538665449,-907.0138538665449,-907.0138538665449,0.0,0.0,0.0,2340.1152100889717
2011-12-18,4399.859953258035,1050.5284324907489,3001.685169099891,4399.859953258035,4399.859953258035,-2394.5212231245396,-2394.5212231245396,-2394.5212231245396,-1163.569496120275,-1163.569496120275,-1163.569496120275,12.926871769709454,12.926871769709454,12.926871769709454,136.8008700015361,136.8008700015361,136.8008700015361,-1395.331817025087,-1395.331817025087,-1395.331817025087,-226.13380646332757,-226.13380646332757,-226.13380646332757,82.0345791335664,82.0345791335664,82.0345791335664,-1004.817920540937,-1004.817920540937,-1004.817920540937,0.0,0.0,0.0,2005.3387301334951
2011-12-19,4405.655677770793,1130.006605993793,3116.6211248942595,4405.655677770793,4405.655677770793,-2300.722037065547,-2300.722037065547,-2300.722037065547,-1133.5063410549578,-1133.5063410549578,-1133.5063410549578,12.926871769709454,12.926871769709454,12.926871769709454,-29.4255950940849,-29.4255950940849,-29.4255950940849,-1186.9741956735631,-1186.9741956735631,-1186.9741956735631,-66.8934387442051,-66.8934387442051,-66.8934387442051,69.96657794298088,69.96657794298088,69.96657794298088,-1100.3222572663844,-1100.3222572663844,-1100.3222572663844,0.0,0.0,0.0,2104.933640705246
2011-12-20,4411.451402283553,2360.959273321522,4294.029199849624,4411.451402283553,4411.451402283553,-1142.2130721805752,-1142.2130721805752,-1142.2130721805752,27.414798339624664,27.414798339624664,27.414798339624664,12.926871769709454,12.926871769709454,12.926871769709454,107.06930713890475,107.06930713890475,107.06930713890475,-593.6079261724849,-593.6079261724849,-593.6079261724849,21.848000985789763,21.848000985789763,21.848000985789763,501.0265456034954,501.0265456034954,501.0265456034954,-1191.4758715059897,-1191.4758715059897,-1191.4758715059897,0.0,0.0,0.0,3269.2383301029777
2011-12-21,4417.247126796311,932.4835292666323,2976.9938265227142,4417.247126796311,4417.247126796311,-2467.943725975742,-2467.943725975742,-2467.943725975742,-1213.207562669794,-1213.207562669794,-1213.207562669794,12.926871769709454,12.926871769709454,12.926871769709454,-745.6859731483866,-745.6859731483866,-745.6859731483866,-362.6027372827523,-362.6027372827523,-362.6027372827523,21.54555910106902,21.54555910106902,21.54555910106902,-117.84572400836467,-117.84572400836467,-117.84572400836467,-1276.2817224070163,-1276.2817224070163,-1276.2817224070163,0.0,0.0,0.0,1949.303400820569
2011-12-22,4423.042851309069,1907.3200274167534,3918.4846456920436,4423.042851309069,4423.042851309069,-1548.906431882642,-1548.906431882642,-1548.906431882642,-239.11048731417176,-239.11048731417176,-239.11048731417176,12.926871769709454,12.926871769709454,12.926871769709454,-418.63878165944084,-418.63878165944084,-418.63878165944084,-389.77981832860286,-389.77981832860286,-389.77981832860286,43.04877731846569,43.04877731846569,43.04877731846569,556.3812409041624,556.3812409041624,556.3812409041624,-1352.8447218869358,-1352.8447218869358,-1352.8447218869358,0.0,0.0,0.0,2874.136419426427
2011-12-23,4428.838575821828,914.5062165420476,2923.324155560777,4428.838575821828,4428.838575821828,-2481.1202311026186,-2481.1202311026186,-2481.1202311026186,-1158.6365415847506,-1158.6365415847506,-1158.6365415847506,12.926871769709454,12.926871769709454,12.926871769709454,-187.5434521362604,-187.5434521362604,-187.5434521362604,-661.550628787112,-661.550628787112,-661.550628787112,96.93370868625719,96.93370868625719,96.93370868625719,-322.46933243108737,-322.46933243108737,-322.46933243108737,-1419.4173982041252,-1419.4173982041252,-1419.4173982041252,0.0,0.0,0.0,1947.7183447192097
2011-12-24,4434.634300334586,1309.499889700938,3345.7637107339347,4434.634300334586,4434.634300334586,-2117.161740157161,-2117.161740157161,-2117.161740157161,-752.3708790869755,-752.3708790869755,-752.3708790869755,12.926871769709454,12.926871769709454,12.926871769709454,278.70151093682256,278.70151093682256,278.70151093682256,-1046.5592769366667,-1046.5592769366667,-1046.5592769366667,109.65119911568775,109.65119911568775,109.65119911568775,2.560015143159336,2.560015143159336,2.560015143159336,-1474.4420601858733,-1474.4420601858733,-1474.4420601858733,0.0,0.0,0.0,2317.4725601774253
2011-12-25,4440.4300248473455,462.3333226651241,2468.186302182685,4440.4300248473455,4440.4300248473455,-2964.9416304641163,-2964.9416304641163,-2964.9416304641163,-1222.2194318750849,-1222.2194318750849,-1222.2194318750849,12.926871769709454,12.926871769709454,12.926871769709454,-178.75912674502885,-178.75912674502885,-178.75912674502885,-1211.8865199655932,-1211.8865199655932,-1211.8865199655932,-226.13380646283193,-226.13380646283193,-226.13380646283193,155.49934306582753,155.49934306582753,155.49934306582753,-1516.5883921261998,-1516.5883921261998,-1516.5883921261998,0.0,0.0,0.0,1475.4883943832292
2011-12-26,4446.225749360104,678.0225679503401,2771.179820026693,4446.225749360104,4446.225749360104,-2742.3883634545346,-2742.3883634545346,-2742.3883634545346,-1130.7093951797372,-1130.7093951797372,-1130.7093951797372,-401.8866530700602,-401.8866530700602,-401.8866530700602,400.3306317384963,400.3306317384963,400.3306317384963,-937.850952753263,-937.850952753263,-937.850952753263,-66.89343874424732,-66.89343874424732,-66.89343874424732,-191.30242109491013,-191.30242109491013,-191.30242109491013,-1544.7855295305499,-1544.7855295305499,-1544.7855295305499,0.0,0.0,0.0,1703.8373859055691
2011-12-27,4452.021473872862,524.130489314296,2481.5023071785467,4452.021473872862,4452.021473872862,-2872.851840511287,-2872.851840511287,-2872.851840511287,-1336.4520303968873,-1336.4520303968873,-1336.4520303968873,12.926871769709454,12.926871769709454,12.926871769709454,-434.85599776633114,-434.85599776633114,-434.85599776633114,-924.2624122303375,-924.2624122303375,-924.2624122303375,21.848000985930813,21.848000985930813,21.848000985930813,9.739507830071933,9.739507830071933,9.739507830071933,-1558.2478111003304,-1558.2478111003304,-1558.2478111003304,0.0,0.0,0.0,1579.169633361575
2011-12-28,4457.817198385622,852.7858287316568,2831.7106452832722,4457.817198385622,4457.817198385622,-2590.6888679471617,-2590.6888679471617,-2590.6888679471617,-1055.7408584146963,-1055.7408584146963,-1055.7408584146963,12.926871769709454,12.926871769709454,12.926871769709454,392.2220236850515,392.2220236850515,392.2220236850515,-1060.1478174595923,-1060.1478174595923,-1060.1478174595923,21.545559100479622,21.545559100479622,21.545559100479622,-400.74193640986516,-400.74193640986516,-400.74193640986516,-1556.4935686329445,-1556.4935686329445,-1556.4935686329445,0.0,0.0,0.0,1867.1283304384601
2011-12-29,4463.612922898381,1096.608850070501,3071.3107493954726,4463.612922898381,4463.612922898381,-2371.307388409037,-2371.307388409037,-2371.307388409037,-874.9996664158018,-874.9996664158018,-874.9996664158018,12.926871769709454,12.926871769709454,12.926871769709454,175.99247559318658,175.99247559318658,175.99247559318658,-1340.977654933385,-1340.977654933385,-1340.977654933385,43.048777318630755,43.048777318630755,43.048777318630755,277.058641154687,277.058641154687,277.058641154687,-1539.356499311866,-1539.356499311866,-1539.356499311866,0.0,0.0,0.0,2092.305534489344
2011-12-30,4469.408647411139,1230.6477909607536,3202.65040227407,4469.408647411139,4469.408647411139,-2201.3183743870686,-2201.3183743870686,-2201.3183743870686,-791.2627238779343,-791.2627238779343,-791.2627238779343,12.926871769709454,12.926871769709454,12.926871769709454,-26.72272574293617,-26.72272574293617,-26.72272574293617,-996.7346283526066,-996.7346283526066,-996.7346283526066,96.93370868595831,96.93370868595831,96.93370868595831,219.26775844789896,219.26775844789896,219.26775844789896,-1506.9893591950927,-1506.9893591950927,-1506.9893591950927,0.0,0.0,0.0,2268.0902730240705
2011-12-31,4475.204371923897,1576.5872598352905,3544.0110013195963,4475.204371923897,4475.204371923897,-1871.7066230772746,-1871.7066230772746,-1871.7066230772746,-521.497904915808,-521.497904915808,-521.497904915808,12.926871769709454,12.926871769709454,12.926871769709454,40.8490080357713,40.8490080357713,40.8490080357713,-462.25203445087215,-462.25203445087215,-462.25203445087215,109.65119911589728,109.65119911589728,109.65119911589728,-113.02175027041659,-113.02175027041659,-113.02175027041659,-1459.8599172773638,-1459.8599172773638,-1459.8599172773638,0.0,0.0,0.0,2603.497748846623
2012-01-01,4481.000096436656,875.056357458885,2979.682085299233,4481.000096436656,4481.000096436656,-2504.081645565615,-2504.081645565615,-2504.081645565615,-879.2085282444584,-879.2085282444584,-879.2085282444584,12.926871769709454,12.926871769709454,12.926871769709454,-207.814972269873,-207.814972269873,-207.814972269873,-679.6686828176792,-679.6686828176792,-679.6686828176792,-226.13380646298228,-226.13380646298228,-226.13380646298228,-4.651744926615679,-4.651744926615679,-4.651744926615679,-1398.7393108581746,-1398.7393108581746,-1398.7393108581746,0.0,0.0,0.0,1976.9184508710414
2012-01-02,4486.795820949415,750.4951941416637,2703.1336342742093,4486.795820949415,4486.795820949415,-2736.302513721828,-2736.302513721828,-2736.302513721828,-1344.7259353424374,-1344.7259353424374,-1344.7259353424374,-401.8866530700602,-401.8866530700602,-401.8866530700602,799.679578370659,799.679578370659,799.679578370659,-1196.033222688847,-1196.033222688847,-1196.033222688847,-66.89343874416842,-66.89343874416842,-66.89343874416842,-546.4856379541895,-546.4856379541895,-546.4856379541895,-1324.6831396352216,-1324.6831396352216,-1324.6831396352216,0.0,0.0,0.0,1750.4933072275876
2012-01-03,4492.591545462174,377.41045457772617,2320.7050103174547,4492.591545462174,4492.591545462174,-3149.065851453416,-3149.065851453416,-3149.065851453416,-1931.9080297799524,-1931.9080297799524,-1931.9080297799524,12.926871769709454,12.926871769709454,12.926871769709454,607.1001371013419,607.1001371013419,607.1001371013419,-1875.4602488351195,-1875.4602488351195,-1875.4602488351195,21.84800098568836,21.84800098568836,21.84800098568836,-676.4747898158845,-676.4747898158845,-676.4747898158845,-1239.0058226591518,-1239.0058226591518,-1239.0058226591518,0.0,0.0,0.0,1343.5256940087575
2012-01-04,4498.387269974933,1026.807856866088,2994.05570334848,4498.387269974933,4498.387269974933,-2497.3901344059204,-2497.3901344059204,-2497.3901344059204,-1375.6867794988457,-1375.6867794988457,-1375.6867794988457,12.926871769709454,12.926871769709454,12.926871769709454,693.5919563380877,693.5919563380877,693.5919563380877,-2106.4654377248526,-2106.4654377248526,-2106.4654377248526,21.545559100756996,21.545559100756996,21.545559100756996,24.25983011820965,24.25983011820965,24.25983011820965,-1143.248914007832,-1143.248914007832,-1143.248914007832,0.0,0.0,0.0,2000.9971355690122
2012-01-05,4504.182994487692,1895.7197317191922,3884.625942946015,4504.182994487692,4504.182994487692,-1654.7504784175762,-1654.7504784175762,-1654.7504784175762,-658.6550305389736,-658.6550305389736,-658.6550305389736,12.926871769709454,12.926871769709454,12.926871769709454,338.16463666208523,338.16463666208523,338.16463666208523,-1245.8578712729068,-1245.8578712729068,-1245.8578712729068,43.04877731859041,43.04877731859041,43.04877731859041,236.11133230213866,236.11133230213866,236.11133230213866,-1039.1442251971935,-1039.1442251971935,-1039.1442251971935,0.0,0.0,0.0,2849.4325160701155
2012-01-06,4509.978719000451,2239.1422574732205,4240.43473101273,4509.978719000451,4509.978719000451,-1323.8183618973355,-1323.8183618973355,-1323.8183618973355,-492.1793396779676,-492.1793396779676,-492.1793396779676,12.926871769709454,12.926871769709454,12.926871769709454,280.05294561239646,280.05294561239646,280.05294561239646,-874.4377636462775,-874.4377636462775,-874.4377636462775,96.93370868609209,96.93370868609209,96.93370868609209,89.27860658620405,89.27860658620405,89.27860658620405,-928.5727309054602,-928.5727309054602,-928.5727309054602,0.0,0.0,0.0,3186.1603571031155
2012-01-07,4515.774443513209,2641.4831129621575,4626.101143920445,4515.774443513209,4515.774443513209,-867.1909395538606,-867.1909395538606,-867.1909395538606,-163.3218024590427,-163.3218024590427,-163.3218024590427,12.926871769709454,12.926871769709454,12.926871769709454,313.8388125017506,313.8388125017506,313.8388125017506,-552.8423046037085,-552.8423046037085,-552.8423046037085,109.65119911575395,109.65119911575395,109.65119911575395,62.75481787320576,62.75481787320576,62.75481787320576,-813.5203362105719,-813.5203362105719,-813.5203362105719,0.0,0.0,0.0,3648.5835039593485
2012-01-08,4521.570168025967,2349.789954342472,4268.898549446372,4521.570168025967,4521.570168025967,-1237.7216305254667,-1237.7216305254667,-1237.7216305254667,-315.5561684643119,-315.5561684643119,-315.5561684643119,12.926871769709454,12.926871769709454,12.926871769709454,530.068360593615,530.068360593615,530.068360593615,-856.3197096157105,-856.3197096157105,-856.3197096157105,-226.13380646305185,-226.13380646305185,-226.13380646305185,-2.231691211925899,-2.231691211925899,-2.231691211925899,-696.0316555981029,-696.0316555981029,-696.0316555981029,0.0,0.0,0.0,3283.8485375005002
2012-01-09,4527.365892538725,1560.7045249139883,3546.7498447764187,4527.365892538725,4527.365892538725,-1985.524839454358,-1985.524839454358,-1985.524839454358,-1340.4684059469928,-1340.4684059469928,-1340.4684059469928,12.926871769709454,12.926871769709454,12.926871769709454,-237.54653513250437,-237.54653513250437,-237.54653513250437,-1472.3335466549981,-1472.3335466549981,-1472.3335466549981,-66.89343874408951,-66.89343874408951,-66.89343874408951,356.4848040708002,356.4848040708002,356.4848040708002,-578.1629947632757,-578.1629947632757,-578.1629947632757,0.0,0.0,0.0,2541.8410530843676
2012-01-10,4533.161617291965,2018.7539780388104,3943.4711714623777,4533.161617291965,4533.161617291965,-1533.6258233862204,-1533.6258233862204,-1533.6258233862204,-1093.538089596704,-1093.538089596704,-1093.538089596704,12.926871769709454,12.926871769709454,12.926871769709454,-88.21300348156043,-88.21300348156043,-88.21300348156043,-1035.2354931675623,-1035.2354931675623,-1035.2354931675623,21.848000986212917,21.848000986212917,21.848000986212917,16.983535282709582,16.983535282709582,16.983535282709582,-461.9357347757298,-461.9357347757298,-461.9357347757298,0.0,0.0,0.0,2999.5357939057444
2012-01-11,4538.9573420452025,1487.1103580696579,3561.24147943477,4538.9573420452025,4538.9573420452025,-1994.5945117764059,-1994.5945117764059,-1994.5945117764059,-1666.8487763717533,-1666.8487763717533,-1666.8487763717533,12.926871769709454,12.926871769709454,12.926871769709454,-710.5486715834584,-710.5486715834584,-710.5486715834584,-1200.5627361964887,-1200.5627361964887,-1200.5627361964887,21.545559100483473,21.545559100483473,21.545559100483473,231.33575963848446,231.33575963848446,231.33575963848446,-349.29129450513625,-349.29129450513625,-349.29129450513625,0.0,0.0,0.0,2544.3628302687966
2012-01-12,4544.75306679844,2221.086249710443,4190.520395459756,4544.75306679844,4544.75306679844,-1325.0286669989746,-1325.0286669989746,-1325.0286669989746,-1126.0286520897441,-1126.0286520897441,-1126.0286520897441,12.926871769709454,12.926871769709454,12.926871769709454,-565.9451612970236,-565.9451612970236,-565.9451612970236,-611.725980203052,-611.725980203052,-611.725980203052,43.04877731835804,43.04877731835804,43.04877731835804,38.7156176406222,38.7156176406222,38.7156176406222,-242.0487922275883,-242.0487922275883,-242.0487922275883,0.0,0.0,0.0,3219.7243997994656
2012-01-13,4550.548791551679,1983.5315122442858,4045.7040174491967,4550.548791551679,4550.548791551679,-1564.9804335658887,-1564.9804335658887,-1564.9804335658887,-1520.0476994799353,-1520.0476994799353,-1520.0476994799353,12.926871769709454,12.926871769709454,12.926871769709454,392.2220236850515,392.2220236850515,392.2220236850515,-1200.5627361964887,-1200.5627361964887,-1200.5627361964887,96.93370868607597,96.93370868607597,96.93370868607597,-724.6338587382078,-724.6338587382078,-724.6338587382078,-141.86644277202947,-141.86644277202947,-141.86644277202947,0.0,0.0,0.0,2985.56835798579
2012-01-14,4556.344516304917,2525.2024800222325,4492.6696900822035,4556.344516304917,4556.344516304917,-1070.9889718839995,-1070.9889718839995,-1070.9889718839995,-1130.4325560111781,-1130.4325560111781,-1130.4325560111781,12.926871769709454,12.926871769709454,12.926871769709454,554.3941847539497,554.3941847539497,554.3941847539497,-1712.3977625600137,-1712.3977625600137,-1712.3977625600137,109.65119911549851,109.65119911549851,109.65119911549851,14.644150025176218,14.644150025176218,14.644150025176218,-50.207614988319634,-50.207614988319634,-50.207614988319634,0.0,0.0,0.0,3485.355544420918
2012-01-15,4562.140241058155,1976.050655863368,4087.1065238398946,4562.140241058155,4562.140241058155,-1521.122834297393,-1521.122834297393,-1521.122834297393,-1326.6766888106051,-1326.6766888106051,-1326.6766888106051,12.926871769709454,12.926871769709454,12.926871769709454,678.7261749067719,678.7261749067719,678.7261749067719,-1784.8699786822833,-1784.8699786822833,-1784.8699786822833,-226.1338064632022,-226.1338064632022,-226.1338064632022,-233.45975680480313,-233.45975680480313,-233.45975680480313,31.687660976414463,31.687660976414463,31.687660976414463,0.0,0.0,0.0,3041.0174067607622
2012-01-16,4567.9359658113935,1692.6042676660038,3725.6274552782943,4567.9359658113935,4567.9359658113935,-1836.8334612297087,-1836.8334612297087,-1836.8334612297087,-1872.765124703076,-1872.765124703076,-1872.765124703076,-401.8866530700602,-401.8866530700602,-401.8866530700602,343.5703753643819,343.5703753643819,343.5703753643819,-1658.043600468312,-1658.043600468312,-1658.043600468312,-66.89343874438939,-66.89343874438939,-66.89343874438939,-156.40524652908582,-156.40524652908582,-156.40524652908582,102.82510221775655,102.82510221775655,102.82510221775655,0.0,0.0,0.0,2731.102504581685
